진료년도,상병구분,시도,시군구,성별,연령군,환자수,입내원일수,요양급여비용총액
2023,불면증,울산,울산남구,여,20~29세,124,400,13147660
2023,불면증,울산,울산남구,여,30~39세,201,906,26416310
2023,불면증,울산,울산남구,여,40~49세,420,1796,52016820
2023,불면증,울산,울산남구,여,50~59세,706,2363,64201270
2023,불면증,울산,울산남구,여,60~69세,763,2456,72886230
2023,불면증,울산,울산남구,여,70~79세,348,1184,29625920
2023,불면증,울산,울산남구,여,80~89세,167,748,22548880
2023,불면증,울산,울산남구,여,90~99세,21,70,958620
2023,불면증,울산,울산남구,여,100세 이상,0,0,0
2023,불면증,울산,울산동구,남,0~9세,0,0,0
2023,불면증,울산,울산동구,남,10~19세,0,0,0
2023,불면증,울산,울산동구,남,20~29세,36,137,6526430
2023,불면증,울산,울산동구,남,30~39세,45,190,6864520
2023,불면증,울산,울산동구,남,40~49세,91,323,11156460
2023,불면증,울산,울산동구,남,50~59세,169,744,26980890
2023,불면증,울산,울산동구,남,60~69세,234,949,40202430
2023,불면증,울산,울산동구,남,70~79세,162,712,32307630
2023,불면증,울산,울산동구,남,80~89세,42,198,7172390
2023,불면증,울산,울산동구,남,90~99세,0,0,0
2023,불면증,울산,울산동구,남,100세 이상,0,0,0
2023,불면증,울산,울산동구,여,0~9세,0,0,0
2023,불면증,울산,울산동구,여,10~19세,0,0,0
2023,불면증,울산,울산동구,여,20~29세,28,97,6013040
2023,불면증,울산,울산동구,여,30~39세,56,220,10547500
2023,불면증,울산,울산동구,여,40~49세,141,551,22007260
2023,불면증,울산,울산동구,여,50~59세,200,795,30890450
2023,불면증,울산,울산동구,여,60~69세,372,1516,62924580
2023,불면증,울산,울산동구,여,70~79세,202,1022,53842310
2023,불면증,울산,울산동구,여,80~89세,85,386,16567630
2023,불면증,울산,울산동구,여,90~99세,0,0,0
2023,불면증,울산,울산동구,여,100세 이상,0,0,0
2023,불면증,울산,울산중구,남,0~9세,0,0,0
2023,불면증,울산,울산중구,남,10~19세,0,0,0
2023,불면증,울산,울산중구,남,20~29세,34,94,2604760
2023,불면증,울산,울산중구,남,30~39세,78,338,8076960
2023,불면증,울산,울산중구,남,40~49세,134,557,13208310
2023,불면증,울산,울산중구,남,50~59세,244,940,22946330
2023,불면증,울산,울산중구,남,60~69세,291,1241,30478530
2023,불면증,울산,울산중구,남,70~79세,198,791,16618160
2023,불면증,울산,울산중구,남,80~89세,105,626,12199030
2023,불면증,울산,울산중구,남,90~99세,0,0,0
2023,불면증,울산,울산중구,남,100세 이상,0,0,0
2023,불면증,울산,울산중구,여,0~9세,0,0,0
2023,불면증,울산,울산중구,여,10~19세,0,0,0
2023,불면증,울산,울산중구,여,20~29세,24,55,1762870
2023,불면증,울산,울산중구,여,30~39세,99,454,11977130
2023,불면증,울산,울산중구,여,40~49세,222,1152,24877130
2023,불면증,울산,울산중구,여,50~59세,376,1416,31693010
2023,불면증,울산,울산중구,여,60~69세,393,1368,32579860
2023,불면증,울산,울산중구,여,70~79세,246,955,20428130
2023,불면증,울산,울산중구,여,80~89세,99,474,8764560
2023,불면증,울산,울산중구,여,90~99세,12,42,438660
2023,불면증,울산,울산중구,여,100세 이상,0,0,0
2023,불면증,울산,울산북구,남,0~9세,0,0,0
2023,불면증,울산,울산북구,남,10~19세,0,0,0
2023,불면증,울산,울산북구,남,20~29세,46,157,4605000
2023,불면증,울산,울산북구,남,30~39세,80,301,10048880
2023,불면증,울산,울산북구,남,40~49세,142,625,20489230
2023,불면증,울산,울산북구,남,50~59세,212,979,29818100
2023,불면증,울산,울산북구,남,60~69세,214,1112,35139480
